Function,x,y,TruthVal
Sine,7.42537,0.909542,1
Sine,-15.9493,0.239045,1
Sine,34.5609,-0.00337341,1
Sine,10.6635,-0.945381,1
Sine,-46.1946,-0.801188,1
Sine,-6.88693,-0.567727,1
Sine,23.0893,-0.890381,1
Sine,1.9423,0.931783,1
Sine,10.2186,-0.713039,1
Sine,17.9694,-0.770837,1
Sine,-16.7576,0.867234,1
Sine,-18.6386,0.209434,1
Sine,36.7918,-0.787831,1
Sine,40.7141,0.126253,1
Sine,48.4775,-0.976518,1
Sine,-3.9275,0.707465,1
Sine,-47.8044,0.6292,1
Sine,27.4385,0.741848,1
Sine,10.9349,-0.998159,1
Sine,-41.0633,0.220737,1
Sine,-9.7529,0.322267,1
Sine,4.92378,-0.977739,1
Sine,-13.0102,-0.4294,1
Sine,39.4795,0.97811,1
Sine,0.0558399,0.0558109,1
Sine,19.26,0.399051,1
Sine,-15.799,0.090895,1
Sine,-22.7594,0.69491,1
Sine,47.5501,-0.413382,1
Sine,-23.2566,0.953737,1
Sine,-33.7689,-0.70935,1
Sine,6.52496,0.239428,1
Sine,-2.91091,-0.228644,1
Sine,-11.4355,0.904766,1
Sine,18.756,-0.0933824,1
Sine,2.67655,0.44846,1
Sine,-17.5222,0.970518,1
Sine,-41.5378,0.642007,1
Sine,-20.2876,-0.991208,1
Sine,31.2288,-0.185998,1
Sine,-42.6969,0.959562,1
Sine,1.20685,0.934501,1
Sine,27.4804,0.713131,1
Sine,49.3234,-0.808782,1
Sine,-49.3933,0.765762,1
Sine,-43.2565,0.663729,1
Sine,36.6912,-0.845729,1
Sine,11.8133,-0.68391,1
Sine,4.10984,-0.823896,1
Sine,-21.1046,-0.774912,1
Sine,-38.4941,-0.713829,1
Sine,15.4865,0.219646,1
Sine,9.39657,0.0282086,1
Sine,11.8088,-0.687185,1
Sine,27.3214,0.815143,1
Sine,-7.35749,-0.879257,1
Sine,-16.6006,0.778725,1
Sine,-39.8374,-0.843249,1
Sine,39.5965,0.94713,1
Sine,35.399,-0.745664,1
Sine,-31.6085,-0.191385,1
Sine,16.1404,-0.419061,1
Sine,-14.87,-0.743261,1
Sine,-2.28092,-0.75828,1
Sine,44.0323,0.0499422,1
Sine,44.9086,0.799422,1
Sine,-8.49255,-0.802952,1
Sine,-0.906151,-0.787135,1
Sine,4.25219,-0.895964,1
Sine,-30.7733,0.599288,1
Sine,-25.3246,-0.1907,1
Sine,37.3315,-0.359412,1
Sine,-24.0165,0.898459,1
Sine,28.0588,0.213857,1
Sine,-5.05849,0.940703,1
Sine,47.9479,-0.73386,1
Sine,31.3388,-0.0770388,1
Sine,-39.1863,-0.996511,1
Sine,19.6646,0.72775,1
Sine,-2.11663,-0.854694,1
Sine,-40.0275,-0.726508,1
Sine,-21.9869,-0.0042637,1
Sine,-31.7802,-0.356266,1
Sine,-35.8991,0.973856,1
Sine,32.925,0.998096,1
Sine,38.4911,0.711748,1
Sine,5.15075,-0.90545,1
Sine,17.1261,-0.988374,1
Sine,-7.00255,-0.658908,1
Sine,-22.4798,0.469464,1
Sine,7.70251,0.98855,1
Sine,28.5599,-0.281714,1
Sine,-9.36066,-0.0640697,1
Sine,22.5977,-0.570039,1
Sine,-46.8679,-0.253232,1
Sine,6.82746,0.517796,1
Sine,-17.0427,0.972267,1
Sine,-10.2459,0.731928,1
Sine,33.1403,0.988236,1
Sine,-37.3016,0.387165,1
Sine,-13.3698,-0.71971,1
Sine,-38.0183,-0.313762,1
Sine,23.3654,-0.98075,1
Sine,-42.4814,0.99756,1
Sine,-44.0919,-0.109398,1
Sine,31.1399,-0.272508,1
Sine,44.9203,0.806358,1
Sine,40.6068,0.2318,1
Sine,23.6041,-0.999111,1
Sine,2.81718,0.318756,1
Sine,5.08845,-0.930119,1
Sine,-25.2305,-0.0976191,1
Sine,-33.3948,-0.917883,1
Sine,43.9512,-0.0310574,1
Sine,-20.0522,-0.933003,1
Sine,-40.3862,-0.439032,1
Sine,20.5332,0.993644,1
Sine,49.7315,-0.508929,1
Sine,41.9843,-0.910134,1
Sine,42.8522,-0.904441,1
Sine,29.3051,-0.857669,1
Sine,36.4767,-0.939935,1
Sine,14.2012,0.997951,1
Sine,-43.2981,0.632033,1
Sine,11.7087,-0.756325,1
Sine,24.7775,-0.347777,1
Sine,3.37939,-0.235561,1
Sine,2.32211,0.730794,1
Sine,-44.8356,-0.753468,1
Sine,-14.3302,-0.981422,1
Sine,-1.50976,-0.998138,1
Sine,-45.2889,-0.96531,1
Sine,-0.536607,-0.511223,1
Sine,26.5929,0.993887,1
Sine,48.1148,-0.836503,1
Sine,36.943,-0.686065,1
Sine,-27.6035,-0.621618,1
Sine,45.5619,0.999962,1
Sine,17.8119,-0.861214,1
Sine,14.1019,0.999378,1
Sine,-18.3213,0.504061,1
Sine,46.7982,0.319976,1
Sine,-5.08389,0.931785,1
Sine,-32.6309,-0.937372,1
Sine,-22.1073,0.11589,1
Sine,-5.00247,0.95822,1
Sine,-48.0537,0.801507,1
Sine,46.4634,0.613534,1
Sine,47.6374,-0.491218,1
Sine,47.2302,-0.106108,1
Sine,45.1926,0.935714,1
Sine,44.2561,0.270437,1
Sine,13.67,0.892849,1
Sine,8.18042,0.94719,1
Sine,-42.8518,0.904631,1
Sine,44.7004,0.657993,1
Sine,-40.831,-0.00967664,1
Sine,-25.6253,-0.472912,1
Sine,25.2369,0.10393,1
Sine,25.299,0.165528,1
Sine,18.4726,-0.368124,1
Sine,-1.60875,-0.99928,1
Sine,5.06742,-0.937637,1
Sine,0.0425645,0.0425516,1
Sine,-18.2466,0.567081,1
Sine,-41.8528,0.847926,1
Sine,-36.8548,0.747546,1
Sine,-16.9222,0.937086,1
Sine,17.5379,-0.966615,1
Sine,-20.7937,-0.931115,1
Sine,0.339383,0.332906,1
Sine,-17.3483,0.997581,1
Sine,-4.08826,0.811472,1
Sine,47.6348,-0.488962,1
Sine,-23.8267,0.965164,1
Sine,28.2863,-0.0119886,1
Sine,-40.7723,-0.06835,1
Sine,8.85614,0.538489,1
Sine,-2.91197,-0.227606,1
Sine,0.239743,0.237453,1
Sine,12.4388,-0.127183,1
Sine,-43.1937,0.709382,1
Sine,-21.5361,-0.439505,1
Sine,-10.3503,0.798964,1
Sine,32.7499,0.972085,1
Sine,48.3908,-0.954178,1
Sine,39.0665,0.979392,1
Sine,-35.778,0.93928,1
Sine,-37.4803,0.217039,1
Sine,16.6354,-0.800106,1
Sine,-12.87,-0.299015,1
Sine,-21.1736,-0.729492,1
Sine,3.562,-0.408129,1
Sine,7.01885,0.671079,1
Sine,-39.6209,-0.939017,1
Sine,47.3597,-0.233588,1
Sine,-26.0179,-0.774013,1
Sine,-0.240237,-0.237932,1
Sine,7.32784,0.864752,1
Sine,-46.7715,-0.345167,1
Sine,-47.959,0.741343,1
Sine,2.2715,0.764386,1
Sine,-25.2931,-0.159631,1
Sine,7.44012,0.915574,1
Sine,-28.7653,0.471474,1
Sine,4.83172,-0.992889,1
Sine,-5.49367,0.710015,1
Sine,-43.5275,0.439324,1
Sine,-26.9896,-0.959375,1
Sine,33.8926,0.616972,1
Sine,-26.2214,-0.885991,1
Sine,16.6765,-0.824052,1
Sine,-14.0614,-0.997133,1
Sine,-46.3918,-0.668407,1
Sine,44.9217,0.807179,1
Sine,27.2591,0.849588,1
Sine,3.69382,-0.524585,1
Sine,45.8982,0.94104,1
Sine,13.8107,0.94718,1
Sine,-16.6269,0.794955,1
Sine,-36.3105,0.983442,1
Sine,46.999,0.12456,1
Sine,-48.7503,0.998454,1
Sine,12.7143,0.147345,1
Sine,-37.7863,-0.0871176,1
Sine,-40.7245,-0.115927,1
Sine,11.5368,-0.857104,1
Sine,15.3744,0.327425,1
Sine,-27.6944,-0.547941,1
Sine,43.0829,-0.782982,1
Sine,-10.8653,0.991528,1
Sine,44.0447,0.0623665,1
Sine,-16.395,0.634251,1
Sine,-28.9881,0.654707,1
Sine,-31.1452,0.267404,1
Sine,45.2381,0.950808,1
Sine,-18.1131,0.671656,1
Sine,48.0736,-0.813253,1
Sine,14.667,0.862903,1
Sine,-23.9048,0.94179,1
Sine,33.0145,0.999615,1
Sine,-15.7133,0.00529508,1
Sine,27.6272,0.602926,1
Sine,14.3607,0.975122,1
Sine,-2.8427,-0.294466,1
Sine,38.1991,0.479406,1
Sine,43.7806,-0.200307,1
Sine,-32.5548,-0.908152,1
Sine,-25.1912,-0.0584134,1
Sine,-12.3141,0.24958,1
Sine,17.9839,-0.761503,1
Sine,-36.9653,0.669737,1
Sine,42.1351,-0.962033,1
Sine,-45.4244,-0.991727,1
Sine,47.3485,-0.222745,1
Sine,-0.71737,-0.657405,1
Sine,-35.1726,0.577064,1
Sine,12.7915,0.223222,1
Sine,15.8522,-0.143703,1
Sine,31.1796,-0.23417,1
Sine,-30.0685,0.975163,1
Sine,15.2168,0.471622,1
Sine,-32.9355,-0.99869,1
Sine,32.8188,0.985932,1
Sine,-10.7375,0.966876,1
Sine,19.8234,0.82703,1
Sine,5.47748,-0.721319,1
Sine,-13.2061,-0.596964,1
Sine,-16.3604,0.607096,1
Sine,34.7022,-0.14416,1
Sine,46.8087,0.309997,1
Sine,47.2648,-0.14041,1
Sine,42.2237,-0.982423,1
Sine,-31.3789,0.0370001,1
Sine,5.61721,-0.617829,1
Sine,-37.5697,0.129014,1
Sine,44.0643,0.0818921,1
Sine,-19.9713,-0.900849,1
Sine,-47.8583,0.670167,1
Sine,5.96178,-0.315898,1
Sine,-9.46789,0.0431002,1
Sine,47.7474,-0.583922,1
Sine,-1.74301,-0.985208,1
Sine,-2.58755,-0.526133,1
Sine,-26.2871,-0.914535,1
Sine,29.5674,-0.961677,1
Sine,44.8549,0.766013,1
Sine,-32.3467,-0.80206,1
Sine,-13.437,-0.764759,1
Sine,-17.9139,0.804989,1
Sine,36.2738,-0.989442,1
Sine,17.9984,-0.752025,1
Sine,4.65124,-0.998131,1
Sine,10.3084,-0.773035,1
Sine,-11.3992,0.919632,1
Sine,30.3601,-0.870323,1
Sine,28.2137,0.0605701,1
Sine,16.4399,-0.668304,1
Sine,-34.824,0.263313,1
Sine,-46.9264,-0.1962,1
Sine,-22.8281,0.742613,1
Sine,-25.9815,-0.750485,1
Sine,-48.3824,0.951631,1
Sine,-28.5985,0.318519,1
Sine,-7.8812,-0.99963,1
Sine,-4.62797,0.996439,1
Sine,-6.49624,-0.21145,1
Sine,-40.363,-0.459713,1
Sine,-41.1004,0.256819,1
Sine,25.4664,0.327484,1
Sine,27.4464,0.736521,1
Sine,-21.8527,-0.138036,1
Sine,2.24362,0.782066,1
Sine,-34.2195,-0.331635,1
Sine,31.2747,-0.140755,1
Sine,5.24763,-0.860144,1
Sine,-29.0067,0.668643,1
Sine,-33.7426,-0.727668,1
Sine,-29.2064,0.802851,1
Sine,17.6912,-0.916152,1
Sine,33.9914,0.53633,1
Sine,14.8269,0.771404,1
Sine,16.9394,-0.942958,1
Sine,31.0233,-0.382573,1
Sine,48.4133,-0.960658,1
Sine,-33.5688,-0.835298,1
Sine,-47.7093,0.552564,1
Sine,2.88527,0.253524,1
Sine,-19.5055,-0.609893,1
Sine,-39.8619,-0.829845,1
Sine,-32.2398,-0.733791,1
Sine,12.8913,0.319206,1
Sine,20.0456,0.930613,1
Sine,33.9185,0.596385,1
Sine,-30.2064,0.935462,1
Sine,-36.1397,0.999935,1
Sine,7.54108,0.951445,1
Sine,39.8074,0.859013,1
Sine,30.4914,-0.798322,1
Sine,-18.2012,0.603896,1
Sine,-4.81919,0.994302,1
Sine,-26.6893,-0.999899,1
Sine,20.0484,0.931624,1
Sine,-37.6531,0.0459971,1
Sine,19.4407,0.557349,1
Sine,-42.1088,0.954534,1
Sine,39.5296,0.966458,1
Sine,-38.1358,-0.42292,1
Sine,28.3936,-0.118945,1
Sine,-21.9354,-0.0556828,1
Sine,6.92535,0.598929,1
Sine,13.3952,0.73716,1
Sine,-35.2916,0.669914,1
Sine,-15.9216,0.212018,1
Sine,27.682,0.558338,1
Sine,-40.3137,-0.502981,1
Sine,-48.7185,0.999716,1
Sine,-31.4369,-0.0209755,1
Sine,22.0055,-0.0143536,1
Sine,44.7596,0.701374,1
Sine,45.468,0.996381,1
Sine,16.0085,-0.296075,1
Sine,-12.5664,-0.0000226293,1
Sine,35.1835,-0.585876,1
Sine,-7.7003,-0.988214,1
Sine,48.3741,-0.949062,1
Sine,49.7158,-0.522419,1
Sine,-43.4141,0.538144,1
Sine,46.6993,0.411914,1
Sine,24.3825,-0.681792,1
Sine,18.3695,-0.461796,1
Sine,-31.59,-0.173199,1
Sine,32.6794,0.953157,1
Sine,-10.0838,0.612321,1
Sine,-30.3414,0.879383,1
Sine,-6.36269,-0.0794235,1
Sine,31.9948,0.547087,1
Sine,-24.6798,0.43765,1
Sine,20.5168,0.995357,1
Sine,5.58399,-0.643605,1
Sine,21.6318,0.351703,1
Sine,-48.7408,0.998939,1
Sine,-46.2655,-0.756785,1
Sine,-18.7908,0.0586958,1
Sine,-43.6224,0.352159,1
Sine,3.71465,-0.542201,1
Sine,-3.854,0.653658,1
Sine,-15.9818,0.2704,1
Sine,43.7907,-0.190473,1
Sine,-30.071,0.97461,1
Sine,44.6173,0.593178,1
Sine,44.1909,0.207091,1
Sine,-49.4602,0.721018,1
Sine,9.3153,0.109264,1
Sine,-47.0737,-0.0501423,1
Sine,-7.54439,-0.952457,1
Sine,42.2878,-0.992363,1
Sine,-9.28865,-0.135711,1
Sine,-23.4823,0.996826,1
Sine,23.0789,-0.885601,1
Sine,7.77895,0.997187,1
Sine,38.9575,0.951589,1
Sine,13.2863,0.659317,1
Sine,31.596,0.179132,1
Sine,-9.04762,-0.368279,1
Sine,-27.2574,-0.850504,1
Sine,-43.7273,0.252238,1
Sine,47.6941,-0.539828,1
Sine,-10.699,0.956331,1
Sine,-39.7274,-0.89718,1
Sine,-12.867,-0.296155,1
Sine,2.99525,0.145818,1
Sine,46.488,0.593891,1
Sine,15.6275,0.0803752,1
Sine,45.3604,0.981497,1
Sine,49.488,-0.70147,1
Sine,-39.7053,-0.906699,1
Sine,13.5537,0.834533,1
Sine,-23.8616,0.955424,1
Sine,-13.2732,-0.64941,1
Sine,34.8486,-0.286958,1
Sine,34.3846,0.172089,1
Sine,-24.1361,0.839651,1
Sine,-11.3703,0.930621,1
Sine,19.1168,0.264077,1
Sine,-46.0623,-0.873114,1
Sine,-23.3911,0.985444,1
Sine,-44.9207,-0.806615,1
Sine,-41.6623,0.732201,1
Sine,28.8845,-0.572992,1
Sine,48.7936,-0.995116,1
Sine,-37.5175,0.180602,1
Sine,24.7237,-0.397742,1
Sine,37.4944,-0.2033,1
Sine,19.0517,0.200735,1
Sine,0.668112,0.619505,1
Sine,38.7325,0.859024,1
Sine,-4.67516,0.999307,1
Sine,35.6518,-0.888606,1
Sine,16.6895,-0.831337,1
Sine,-7.55793,-0.956494,1
Sine,3.54607,-0.393538,1
Sine,-8.53887,-0.774491,1
Sine,-43.3498,0.59119,1
Sine,-20.7141,-0.957167,1
Sine,-48.3787,0.950496,1
Sine,35.4006,-0.746675,1
Sine,18.8676,0.0180406,1
Sine,43.3466,-0.593715,1
Sine,11.0041,-0.999963,1
Sine,-27.4873,-0.708234,1
Sine,-34.6889,0.131012,1
Sine,-23.2976,0.965266,1
Sine,18.0288,-0.731679,1
Sine,16.186,-0.460023,1
Sine,48.9992,-0.953991,1
Sine,3.94481,-0.719591,1
Sine,-27.5422,-0.668481,1
Sine,37.5093,-0.188625,1
Sine,7.0747,0.711416,1
Sine,-42.7862,0.930607,1
Sine,-45.8365,-0.960107,1
Sine,-28.5388,0.261401,1
Sine,-27.5571,-0.657281,1
Sine,20.7799,0.936041,1
Sine,14.9584,0.681285,1
Sine,27.3715,0.785064,1
Sine,31.09,-0.320145,1
Sine,12.5761,0.00972826,1
Sine,-45.5334,-0.999806,1
Sine,-19.0445,-0.193689,1
Sine,-16.6362,0.800567,1
Sine,-15.8052,0.0970767,1
Sine,31.0443,-0.363137,1
Sine,33.7072,0.751501,1
Sine,31.1538,-0.259098,1
Sine,-14.5462,-0.917497,1
Sine,19.0804,0.228807,1
Sine,-0.119014,-0.118734,1
Sine,3.53941,-0.387403,1
Sine,-7.39535,-0.896657,1
Sine,43.79,-0.191162,1
Sine,31.8479,0.418704,1
Sine,14.2498,0.993666,1
Sine,9.75374,-0.323061,1
Sine,43.0962,-0.774617,1
Sine,-41.9666,0.902637,1
Sine,49.1021,-0.918144,1
Sine,37.4479,-0.248561,1
Sine,30.3721,-0.864337,1
Sine,-10.0193,0.560116,1
Sine,32.7211,0.964923,1
Sine,23.976,-0.91549,1
Sine,-15.873,0.16428,1
Sine,-15.0548,-0.607737,1
Sine,27.5605,0.654724,1
Sine,2.72854,0.401409,1
Sine,9.61859,-0.192597,1
Sine,26.821,0.993108,1
Sine,30.8212,-0.560243,1
Sine,-29.9798,0.990942,1
Sine,10.9619,-0.999433,1
Sine,33.5899,0.823552,1
Sine,-5.64272,0.597572,1
Sine,23.5235,-0.99926,1
Sine,-6.12276,0.159741,1
Sine,-44.8684,-0.774595,1
Sine,-21.3545,-0.594481,1
Sine,-11.5657,0.841815,1
Sine,-43.1811,0.718164,1
Sine,-37.3493,0.342752,1
Sine,10.566,-0.909146,1
Sine,-46.6429,-0.462627,1
Sine,18.2331,-0.578142,1
Sine,21.0433,0.812175,1
Sine,-32.8445,-0.989897,1
Sine,29.1084,-0.740653,1
Sine,-17.4914,0.977468,1
Sine,20.6234,0.979456,1
Sine,-26.0585,-0.799093,1
Sine,-35.1568,0.564047,1
Sine,25.9765,0.747161,1
Sine,-11.3511,0.937463,1
Sine,-19.9584,-0.895191,1
Sine,43.3641,-0.579557,1
Sine,28.6975,-0.410691,1
Sine,-15.7871,0.0790931,1
Sine,29.9415,-0.995359,1
Sine,31.6199,0.202543,1
Sine,8.8943,0.505947,1
Sine,-45.7884,-0.972445,1
Sine,-43.0549,0.800046,1
Sine,-1.17098,-0.921133,1
Sine,-16.1213,0.401643,1
Sine,22.2461,-0.252165,1
Sine,-25.9332,-0.717648,1
Sine,-10.2348,0.724334,1
Sine,-29.7714,0.997285,1
Sine,24.1184,-0.849123,1
Sine,-42.1409,0.963616,1
Sine,-47.3169,0.191793,1
Sine,25.0572,-0.0754256,1
Sine,-29.3002,0.855164,1
Sine,28.4721,-0.196502,1
Sine,15.3783,0.323726,1
Sine,36.5264,-0.921804,1
Sine,-14.0833,-0.998552,1
Sine,-41.1944,0.346371,1
Sine,-33.0429,-0.998422,1
Sine,5.31911,-0.821522,1
Sine,-27.9678,-0.301749,1
Sine,-45.9138,-0.935633,1
Sine,-12.3011,0.262174,1
Sine,-19.1433,-0.289532,1
Sine,15.3061,0.391095,1
Sine,22.0056,-0.0144326,1
Sine,-0.728018,-0.665392,1
Sine,41.7608,-0.795668,1
Sine,-1.13222,-0.905358,1
Sine,12.1376,-0.415759,1
Sine,7.97035,0.993237,1
Sine,-29.9313,0.996287,1
Sine,-16.8983,0.928498,1
Sine,37.9393,0.237874,1
Sine,-49.6893,0.544846,1
Sine,-29.6534,0.981668,1
Sine,45.9356,0.927718,1
Sine,-10.3683,0.809626,1
Sine,46.0618,0.873377,1
Sine,16.5763,-0.763226,1
Sine,9.43808,-0.0133004,1
Sine,38.4256,0.664283,1
Sine,-21.3141,-0.62649,1
Sine,-41.7692,0.800727,1
Sine,-5.2346,0.86672,1
Sine,3.37885,-0.235034,1
Sine,22.1812,-0.188932,1
Sine,-34.846,0.284458,1
Sine,-32.7318,-0.96768,1
Sine,-17.5291,0.968828,1
Sine,-11.0539,0.9983,1
Sine,-45.8446,-0.957818,1
Sine,16.2885,-0.548473,1
Sine,-12.2124,0.346615,1
Sine,-22.4135,0.409866,1
Sine,-27.9527,-0.31615,1
Sine,-21.3488,-0.599076,1
Sine,-15.3445,-0.355552,1
Sine,23.8071,-0.970094,1
Sine,16.5479,-0.744611,1
Sine,-46.6483,-0.457845,1
Sine,16.5812,-0.766394,1
Sine,-6.52821,-0.242584,1
Sine,-5.16899,0.897554,1
Sine,-49.2694,0.83935,1
Sine,-18.9563,-0.106534,1
Sine,15.082,0.585904,1
Sine,16.3387,-0.589703,1
Sine,-29.2382,0.82142,1
Sine,25.9544,0.732262,1
Sine,-13.0955,-0.504782,1
Sine,-6.07976,0.202022,1
Sine,46.2839,0.744661,1
Sine,-22.6171,0.58587,1
Sine,-3.42743,0.281965,1
Sine,-24.2664,0.761951,1
Sine,1.91253,0.942175,1
Sine,17.9593,-0.777228,1
Sine,-23.986,0.911426,1
Sine,-0.150538,-0.14997,1
Sine,24.4385,-0.639808,1
Sine,-40.1702,-0.621347,1
Sine,14.6713,0.860733,1
Sine,-24.8034,0.323409,1
Sine,-7.65195,-0.979661,1
Sine,30.6133,-0.719194,1
Sine,8.84536,0.547536,1
Sine,-43.2043,0.701875,1
Sine,11.0797,-0.996462,1
Sine,28.2741,0.000246069,1
Sine,10.0675,-0.599402,1
Sine,-7.87394,-0.999801,1
Sine,-32.0338,-0.579328,1
Sine,-48.4381,0.967265,1
Sine,38.5001,0.718018,1
Sine,-12.7374,-0.170214,1
Sine,5.94169,-0.3349,1
Sine,-4.49358,0.976157,1
Sine,-45.6124,-0.998242,1
Sine,44.5778,0.560948,1
Sine,48.8838,-0.982167,1
Sine,-43.9787,0.00357966,1
Sine,46.9273,0.195361,1
Sine,19.7803,0.80209,1
Sine,25.1075,-0.025251,1
Sine,5.65158,-0.590439,1
Sine,10.0849,-0.613233,1
Sine,-6.24962,0.0335565,1
Sine,43.2672,-0.655664,1
Sine,47.7282,-0.568179,1
Sine,5.21389,-0.876864,1
Sine,25.3245,0.190586,1
Sine,8.07124,0.976493,1
Sine,-22.8414,0.75147,1
Sine,-12.1355,0.417631,1
Sine,-25.2534,-0.120317,1
Sine,17.9348,-0.792428,1
Sine,18.1034,-0.678801,1
Sine,30.9293,-0.467644,1
Sine,17.4544,-0.984623,1
Sine,24.1576,-0.827776,1
Sine,-0.780778,-0.703832,1
Sine,0.497956,0.477631,1
Sine,0.660381,0.613417,1
Sine,16.9222,-0.937095,1
Sine,15.9045,-0.195274,1
Sine,9.91078,-0.467091,1
Sine,26.1016,0.824252,1
Sine,16.1586,-0.43558,1
Sine,-40.3093,-0.506735,1
Sine,-32.0566,-0.597731,1
Sine,-22.4226,0.418185,1
Sine,-40.4386,-0.391358,1
Sine,10.2217,-0.715198,1
Sine,-11.7932,0.698422,1
Sine,-18.1884,0.613998,1
Sine,18.4813,-0.359946,1
Sine,18.6404,-0.207627,1
Sine,-5.65848,0.584861,1
Sine,45.5947,0.999133,1
Sine,-31.1334,0.278772,1
Sine,-39.4538,-0.983145,1
Sine,25.2349,0.101966,1
Sine,35.2367,-0.628171,1
Sine,-19.197,-0.340503,1
Sine,9.21487,0.20837,1
Sine,47.0881,0.0357751,1
Sine,-20.7282,-0.952997,1
Sine,-6.78005,-0.476674,1
Sine,12.7524,0.184982,1
Sine,21.1884,0.719298,1
Sine,-8.60163,-0.73329,1
Sine,7.50953,0.941262,1
Sine,-4.03379,0.778454,1
Sine,17.1644,-0.99347,1
Sine,-34.6722,0.114422,1
Sine,38.3964,0.642132,1
Sine,-4.02409,0.772327,1
Sine,-27.8121,-0.445982,1
Sine,-29.4113,0.907375,1
Sine,-23.132,0.908992,1
Sine,-20.3304,-0.995953,1
Sine,-47.8222,0.64293,1
Sine,-44.4804,-0.477751,1
Sine,29.5712,-0.962727,1
Sine,11.3911,-0.92279,1
Sine,-9.19039,-0.232252,1
Sine,-43.4449,0.511921,1
Sine,0.65577,0.60977,1
Sine,11.7057,-0.758272,1
Sine,-46.8049,-0.313648,1
Sine,26.6692,0.999409,1
Sine,20.6409,0.975775,1
Sine,14.7307,0.828973,1
Sine,41.9724,-0.905134,1
Sine,-13.2228,-0.610268,1
Sine,-28.6274,0.345741,1
Sine,-23.3772,0.982981,1
Sine,-43.6753,0.302209,1
Sine,31.4517,0.0357521,1
Sine,-22.9413,0.813479,1
Sine,-45.2389,-0.951043,1
Sine,42.6282,-0.976607,1
Sine,-0.49911,-0.478644,1
Sine,-15.2257,-0.463757,1
Sine,15.8328,-0.124561,1
Sine,17.4934,-0.977063,1
Sine,10.1213,-0.641583,1
