Function,x,y,TruthVal
Jacobi,-18.6477,0.35616,0
Jacobi,43.1387,0.564865,0
Jacobi,21.4585,-0.333883,0
Jacobi,-23.4332,1.05739,0
Jacobi,-41.7353,0.455482,0
Jacobi,-18.9281,-0.214039,0
Jacobi,-8.5855,-0.460058,0
Jacobi,37.546,0.852795,0
Jacobi,-6.53336,-0.142143,0
Jacobi,-37.2202,-0.2259,0
Jacobi,-9.32684,0.344873,0
Jacobi,3.5569,-0.773628,0
Jacobi,-49.0385,-0.377845,0
Jacobi,-18.5142,0.12139,0
Jacobi,19.13,0.488958,0
Jacobi,-23.1907,1.09592,0
Jacobi,30.9795,0.501395,0
Jacobi,13.087,1.24724,0
Jacobi,6.77557,0.905452,0
Jacobi,-35.1135,1.58693,0
Jacobi,-14.7236,-0.730155,0
Jacobi,-31.3003,-1.16435,0
Jacobi,-39.1515,-0.307143,0
Jacobi,-34.526,0.760889,0
Jacobi,43.2843,-0.415722,0
Jacobi,26.5069,0.606052,0
Jacobi,7.30256,1.1242,0
Jacobi,-14.184,-0.893882,0
Jacobi,20.7016,1.31316,0
Jacobi,9.21928,-0.178498,0
Jacobi,2.06885,1.56545,0
Jacobi,25.0233,0.748891,0
Jacobi,-40.7666,0.41621,0
Jacobi,25.333,0.70605,0
Jacobi,-21.0459,-0.347116,0
Jacobi,-18.8435,-0.14856,0
Jacobi,38.6223,1.14629,0
Jacobi,39.8311,0.465462,0
Jacobi,32.3921,1.14308,0
Jacobi,47.1208,-0.694334,0
Jacobi,31.1538,0.403184,0
Jacobi,-16.0126,1.24426,0
Jacobi,43.9409,0.811413,0
Jacobi,-27.5315,0.38495,0
Jacobi,46.3492,-0.397941,0
Jacobi,3.09203,0.303527,0
Jacobi,45.7926,-0.0431976,0
Jacobi,19.0628,0.974332,0
Jacobi,32.5258,0.502693,0
Jacobi,11.874,-0.659899,0
Jacobi,-38.4126,-0.724517,0
Jacobi,45.8602,0.658953,0
Jacobi,-34.1429,0.0884529,0
Jacobi,9.6317,0.0937551,0
Jacobi,-40.5634,1.02928,0
Jacobi,42.3051,-0.708707,0
Jacobi,15.6463,-0.981358,0
Jacobi,22.8654,-1.42143,0
Jacobi,4.00328,-1.17207,0
Jacobi,-32.8948,-0.154749,0
Jacobi,31.3954,0.507165,0
Jacobi,-41.6019,0.420573,0
Jacobi,-24.503,0.0629976,0
Jacobi,30.576,-0.144154,0
Jacobi,-40.6932,0.806763,0
Jacobi,21.1326,0.830136,0
Jacobi,-31.0193,0.0404008,0
Jacobi,-7.90303,-1.24849,0
Jacobi,45.2859,0.303499,0
Jacobi,-30.5194,-0.178338,0
Jacobi,46.4095,-0.852198,0
Jacobi,-48.7881,0.702686,0
Jacobi,48.6805,-0.277914,0
Jacobi,-24.0099,1.31316,0
Jacobi,-46.4508,0.147185,0
Jacobi,0.107061,0.178927,0
Jacobi,-15.0283,-0.443636,0
Jacobi,10.9331,-0.97921,0
Jacobi,19.0005,0.849544,0
Jacobi,42.972,0.588689,0
Jacobi,-45.4315,-0.282211,0
Jacobi,-33.6522,0.0408941,0
Jacobi,-42.6294,0.838216,0
Jacobi,24.4455,-0.279808,0
Jacobi,32.9396,0.805299,0
Jacobi,-2.76921,-0.742165,0
Jacobi,-19.5183,-1.08785,0
Jacobi,-44.3679,-0.945324,0
Jacobi,41.4304,-0.779216,0
Jacobi,-0.861923,-0.43104,0
Jacobi,16.9177,-0.440914,0
Jacobi,-28.9958,1.55267,0
Jacobi,-45.9116,-0.128816,0
Jacobi,0.264707,0.282843,0
Jacobi,-43.4519,-0.380878,0
Jacobi,-19.9576,-0.827103,0
Jacobi,-13.0515,-0.593798,0
Jacobi,-42.7011,0.447198,0
Jacobi,25.1996,0.645555,0
Jacobi,-29.131,0.596256,0
Jacobi,33.5109,0.843456,0
Jacobi,22.5276,-0.673581,0
Jacobi,-22.921,0.810235,0
Jacobi,-18.3371,-0.0334954,0
Jacobi,-19.0449,-0.906988,0
Jacobi,-0.897576,-0.602478,0
Jacobi,21.1893,0.056751,0
Jacobi,22.7888,-0.927101,0
Jacobi,37.11,0.57384,0
Jacobi,-46.1385,-0.0541811,0
Jacobi,-26.667,-0.491088,0
Jacobi,24.2136,-0.44934,0
Jacobi,12.5245,0.395697,0
Jacobi,-41.9213,1.08756,0
Jacobi,-49.4398,-0.00464169,0
Jacobi,37.6577,0.964145,0
Jacobi,-36.7424,0.286648,0
Jacobi,18.6605,0.378557,0
Jacobi,4.33914,-0.885225,0
Jacobi,-14.1786,-1.5153,0
Jacobi,14.5837,0.733968,0
Jacobi,41.8361,-0.199954,0
Jacobi,-28.6771,1.57976,0
Jacobi,31.0112,1.2182,0
Jacobi,-0.636408,-0.781282,0
Jacobi,49.9463,0.871276,0
Jacobi,-9.55297,0.0236938,0
Jacobi,-26.3804,-0.513346,0
Jacobi,-15.4789,0.286209,0
Jacobi,40.0787,0.028236,0
Jacobi,6.12471,-0.265095,0
Jacobi,26.1709,1.52544,0
Jacobi,-22.8882,1.40167,0
Jacobi,18.4024,-0.223428,0
Jacobi,7.89886,0.968431,0
Jacobi,-23.436,1.40236,0
Jacobi,3.50846,-0.483888,0
Jacobi,41.622,-0.65567,0
Jacobi,11.2888,-0.606836,0
Jacobi,22.3717,-0.858665,0
Jacobi,-10.1982,0.569949,0
Jacobi,42.0069,-0.711835,0
Jacobi,45.1114,0.938671,0
Jacobi,46.9684,-0.740536,0
Jacobi,-37.365,-0.600535,0
Jacobi,-7.75603,-0.638667,0
Jacobi,-19.8943,-1.0731,0
Jacobi,-38.0796,-0.217901,0
Jacobi,-32.1899,-0.845361,0
Jacobi,1.085,1.16617,0
Jacobi,49.5594,0.172585,0
Jacobi,48.0403,-0.42938,0
Jacobi,-14.439,-0.731288,0
Jacobi,21.3111,0.145065,0
Jacobi,-10.6362,1.16408,0
Jacobi,-9.41175,0.690365,0
Jacobi,17.1837,-0.841248,0
Jacobi,-28.1575,1.07159,0
Jacobi,-17.5562,0.059042,0
Jacobi,-37.4677,0.0592845,0
Jacobi,25.9063,0.99467,0
Jacobi,-36.4902,0.424294,0
Jacobi,34.7808,-1.18694,0
Jacobi,-43.5082,-0.637167,0
Jacobi,41.9536,-0.869717,0
Jacobi,-35.2937,1.24567,0
Jacobi,40.7268,-0.736008,0
Jacobi,-34.1125,0.434408,0
Jacobi,-32.0056,-1.08409,0
Jacobi,40.5952,-0.789622,0
Jacobi,-31.6543,-0.92522,0
Jacobi,48.7045,-0.609083,0
Jacobi,23.2664,-1.15531,0
Jacobi,16.9407,-1.46224,0
Jacobi,-38.7248,-0.0809253,0
Jacobi,-22.6388,1.69056,0
Jacobi,12.8781,1.18347,0
Jacobi,-17.6123,0.325506,0
Jacobi,20.5105,0.605078,0
Jacobi,34.6571,-0.801826,0
Jacobi,-38.9889,-0.389588,0
Jacobi,4.56929,-1.11441,0
Jacobi,4.49503,-1.46019,0
Jacobi,35.8842,-0.411707,0
Jacobi,43.2096,0.504353,0
Sinc,-45.2765,0.112013,0
Sinc,-36.4959,-0.453636,0
Sinc,-38.7783,0.263515,0
Sinc,26.8661,0.00386184,0
Sinc,29.96,-0.185463,0
Sinc,2.93271,0.279745,0
Sinc,47.1239,-0.0366266,0
Sinc,19.2732,0.033917,0
Sinc,-43.477,-0.307762,0
Sinc,-3.87366,-0.215096,0
Sinc,-20.9461,-0.341205,0
Sinc,-27.0789,0.207195,0
Sinc,-47.9131,-0.133989,0
Sinc,21.7669,0.374766,0
Sinc,24.5806,-0.0639834,0
Sinc,-30.293,0.0591005,0
Sinc,41.0614,0.207969,0
Sinc,-27.8451,0.0586959,0
Sinc,26.715,0.396768,0
Sinc,-9.18434,0.120304,0
Sinc,-46.081,0.713129,0
Sinc,-14.326,0.0226289,0
Sinc,47.5022,-0.0387517,0
Sinc,21.9778,-0.220805,0
Sinc,-31.248,-0.122976,0
Sinc,37.1635,-0.341359,0
Sinc,48.0391,0.58454,0
Sinc,30.9719,-0.171241,0
Sinc,44.7883,-0.443279,0
Sinc,-0.533384,1.04778,0
Sinc,-35.5049,-0.0501655,0
Sinc,-34.6593,0.0616565,0
Sinc,20.9286,0.136436,0
Sinc,45.0154,0.145416,0
Sinc,29.7837,-0.354667,0
Sinc,42.7496,-0.0439694,0
Sinc,-39.3439,0.0641055,0
Sinc,46.0268,0.148478,0
Sinc,-14.4744,-0.336411,0
Sinc,-15.3873,0.161602,0
Sinc,-32.2704,0.150038,0
Sinc,35.159,-0.171266,0
Sinc,-9.60886,-0.723516,0
Sinc,-49.064,0.413962,0
Sinc,-36.7209,-0.119877,0
Sinc,-42.1965,-0.118694,0
Sinc,27.5693,-0.15721,0
Sinc,21.1604,-0.129518,0
Sinc,-49.5401,0.321886,0
Sinc,1.6626,0.800715,0
Sinc,-45.1137,-0.1121,0
Sinc,-14.281,0.598657,0
Sinc,-41.8648,-0.0996637,0
Sinc,-32.9196,0.0463857,0
Sinc,-3.15759,-0.0732517,0
Sinc,24.5846,-0.214219,0
Sinc,34.7919,0.0297673,0
Sinc,35.5538,-0.100744,0
Sinc,40.2437,-0.10415,0
Sinc,-19.6381,0.221446,0
Sinc,14.4804,-0.0601602,0
Sinc,32.4168,-0.110459,0
Sinc,36.1877,0.141479,0
Sinc,27.7323,0.300227,0
Sinc,-14.6497,0.418284,0
Sinc,2.53859,0.0610142,0
Sinc,27.7541,-0.548018,0
Sinc,24.9577,0.384807,0
Sinc,-44.3527,0.0511291,0
Sinc,-37.1346,-0.344935,0
Sinc,27.9912,0.0978039,0
Sinc,46.0626,-0.144364,0
Sinc,3.82054,-0.184973,0
Sinc,36.1293,0.06802,0
Sinc,-12.1589,0.0908303,0
Sinc,-1.42377,0.658908,0
Sinc,1.6528,-0.0858001,0
Sinc,-0.122747,0.647307,0
Sinc,26.0767,0.0078923,0
Sinc,-0.347883,1.39195,0
Sinc,-3.7054,-0.431198,0
Sinc,15.7078,0.0560957,0
Sinc,1.67596,0.309083,0
Sinc,-0.295126,0.747761,0
Sinc,4.76609,-0.281435,0
Sinc,-3.11892,-0.0470502,0
Sinc,46.759,-0.127186,0
Sinc,-40.0564,0.381858,0
Sinc,-22.8818,-0.17528,0
Sinc,19.5968,0.440933,0
Sinc,34.7291,-0.25849,0
Sinc,-42.9014,0.080256,0
Sinc,11.7762,0.182775,0
Sinc,-3.85872,-0.0937926,0
Sinc,-41.853,-0.233795,0
Sinc,-28.9338,-0.0213948,0
Sinc,45.0058,-0.017104,0
Sinc,-18.5938,0.289563,0
Sinc,5.56866,0.340811,0
Sinc,-18.2558,-0.234628,0
Sinc,-29.8076,-0.15147,0
Sinc,17.9069,-0.320425,0
Sinc,37.3764,-0.0323082,0
Sinc,8.39644,-0.155697,0
Sinc,30.8687,0.199813,0
Sinc,22.8655,0.33239,0
Sinc,29.6088,-0.0718171,0
Sinc,-27.5978,0.0342401,0
Sinc,46.2998,0.321986,0
Sinc,10.1361,-0.453985,0
Sinc,41.4535,0.363135,0
Sinc,45.0218,-0.246905,0
Sinc,-45.3278,-0.0131967,0
Sinc,27.8642,-0.118781,0
Sinc,-13.5469,0.184689,0
Sinc,-42.9192,-0.257656,0
Sinc,35.898,-0.0688536,0
Sinc,-21.9051,0.141718,0
Sinc,39.8613,-0.362998,0
Sinc,46.288,0.186539,0
Sinc,-1.35611,0.944432,0
Sinc,-5.52724,-0.331126,0
Sinc,46.7526,0.122704,0
Sinc,-21.8896,0.497985,0
Sinc,-14.4088,0.17254,0
Sinc,-39.5689,-0.31376,0
Sinc,12.2892,-0.131191,0
Sinc,-47.1797,0.474119,0
Sinc,-7.07913,0.641146,0
Sinc,-24.0815,-0.406148,0
Sinc,4.0705,-0.477012,0
Sinc,-20.802,0.0836444,0
Sinc,43.8737,-0.0543586,0
Sinc,8.46267,0.133566,0
Sinc,23.1639,0.629648,0
Sinc,-30.9261,0.046242,0
Sinc,-46.0058,-0.229418,0
Sinc,-6.7448,-0.507025,0
Sinc,-12.777,-0.218708,0
Sinc,-34.1209,-0.156283,0
Sinc,-21.8807,-0.292005,0
Sinc,-43.125,0.387996,0
Sinc,-42.1376,0.324324,0
Sinc,9.37169,-0.484706,0
Sinc,-48.0513,0.235073,0
Sinc,26.4738,0.114702,0
Sinc,-46.4003,-0.536866,0
Sinc,-27.1105,0.143332,0
Sinc,-24.7395,-0.633646,0
Sinc,-14.465,0.111677,0
Sinc,-39.5004,-0.143523,0
Sinc,44.1952,0.608655,0
Sinc,-8.62751,-0.095142,0
Sinc,-42.0016,0.0159615,0
Sinc,-2.10124,0.310101,0
Sinc,9.95633,-0.0448272,0
Sinc,-9.21365,-0.816,0
Sinc,25.4167,-0.0992694,0
Sinc,-9.27426,0.282962,0
Sinc,41.7464,-0.142486,0
Sinc,-16.6754,-0.230422,0
Sinc,26.9322,-0.186772,0
Sinc,-22.4609,-0.373196,0
Sinc,-19.5525,-0.181895,0
Sinc,-41.1381,-0.174331,0
Sinc,-22.6918,-0.0148076,0
Sinc,15.4081,-0.058782,0
Sinc,42.1279,-0.803107,0
Sinc,-39.655,-0.252658,0
Sinc,8.53162,0.350276,0
Sinc,-39.5377,0.407203,0
Sinc,10.2355,-0.422176,0
Sinc,0.556585,1.10738,0
Sinc,-48.6441,-0.323018,0
Sinc,44.9094,0.23375,0
Sinc,24.8989,0.239609,0
Sinc,-3.71481,0.316788,0
Sinc,12.0805,-0.122633,0
Sinc,30.77,0.248699,0
Sinc,-37.3634,-0.32516,0
Sinc,29.521,-0.796442,0
Sinc,6.65197,0.379176,0
Sinc,30.8909,0.35289,0
Sinc,38.1362,0.317531,0
Sinc,47.1551,-0.090986,0
Sinc,29.6605,-0.327391,0
Sinc,-24.1678,-0.417964,0
Sinc,-42.3262,0.159543,0
Sinc,-34.3285,-0.200107,0
Sinc,-26.2938,-0.0304691,0
Sinc,-31.7479,-0.189443,0
Sinc,18.9554,0.694501,0
Sinc,-3.08501,-0.328323,0
Sinc,-42.8117,0.113519,0
Sinc,-15.775,-0.206613,0
Sinc,-7.61083,0.371187,0
Sinc,-41.9064,0.000918298,0
Sinc,32.7665,0.132304,0
Sinc,39.2444,-0.288521,0
Sinc,21.6353,-0.28538,0
Sinc,-43.2291,-0.36228,0
Sinc,-0.986541,1.15078,0
Sinc,-42.1946,0.235005,0
Sinc,32.6618,0.655081,0
Sinc,7.42436,-0.489495,0
Sinc,-19.0829,-0.257029,0
Sinc,-42.7728,-0.0898034,0
Sinc,12.2251,-0.0848028,0
Sinc,-13.6844,0.0810405,0
Sinc,33.6645,0.334167,0
Sinc,46.6196,-0.175621,0
Sinc,40.8344,-0.0336469,0
Sinc,-2.91052,0.683637,0
Sinc,-1.87818,0.708412,0
Sinc,-3.07245,-0.0790102,0
Sinc,-17.9195,-0.110238,0
Sinc,-47.9663,0.304306,0
Sinc,-42.0784,-0.0952855,0
Sinc,2.93959,0.342655,0
Sinc,9.47499,-0.192067,0
Sinc,-42.9701,0.629323,0
Sinc,14.8827,0.0862432,0
Sinc,-45.5879,0.0580861,0
Sinc,-19.034,0.357159,0
Sinc,20.2005,-0.426035,0
Sinc,48.5772,-0.25959,0
Sinc,-39.8528,-0.0000290227,0
Sinc,-44.2181,0.198979,0
Sinc,12.0329,0.139148,0
Sinc,-14.6537,0.561496,0
Sinc,21.3172,0.379681,0
Sinc,40.6142,0.444189,0
Sinc,5.42586,-0.196979,0
Sinc,-47.9401,0.202225,0
Sinc,41.4198,-0.174481,0
Sinc,21.7561,-0.194113,0
Sinc,-41.535,0.161495,0
Sinc,-0.799659,0.751176,0
Sinc,-32.2557,0.18327,0
Sinc,-30.9238,0.0831902,0
Sinc,-29.6003,-0.192417,0
Sinc,2.29125,0.249133,0
Sinc,27.761,-0.664169,0
Sinc,45.2049,-0.115605,0
Sinc,-22.0052,0.148821,0
Sinc,-5.69575,0.338928,0
Sinc,36.4141,-0.165371,0
Sinc,19.2333,-0.405957,0
